,Gene,Total number of mutations,Number of samples with one or more mutations,Profiled Samples,Percentage of samples with one or more mutations,Is Cancer Gene
580,GEMIN4,33,27,517,5.2%,"No
"
581,KANSL1L,65,44,517,8.5%,"No
"
582,FAM227A,20,17,517,3.3%,"No
"
583,PEG10,16,13,517,2.5%,"No
"
584,NECAB3,13,13,517,2.5%,"No
"
585,GPSM3,5,5,517,1.0%,"No
"
586,FKBPL,11,11,517,2.1%,"No
"
587,ZNF579,6,6,517,1.2%,"No
"
588,SVIP,7,6,517,1.2%,"No
"
589,DMRTC1,3,3,517,0.6%,"No
"
590,DMRTC2,14,13,517,2.5%,"No
"
591,KDM4C,52,30,517,5.8%,"Yes
"
592,JAK1,127,76,517,14.7%,"Yes
"
593,PPRC1,69,48,517,9.3%,"No
"
594,JAK2,64,38,517,7.4%,"Yes
"
595,JAK3,42,39,517,7.5%,"Yes
"
596,FAM217B,16,12,517,2.3%,"No
"
597,ERC1,52,40,517,7.7%,"Yes
"
598,EXPH5,98,56,517,10.8%,"No
"
599,TRIM35,27,23,517,4.4%,"No
"
600,ITPR3,117,58,517,11.2%,"No
"
601,CALY,5,5,517,1.0%,"No
"
602,IVD,16,13,517,2.5%,"No
"
603,IVL,33,24,517,4.6%,"No
"
604,JAG2,30,25,517,4.8%,"No
"
605,AVL9,19,17,517,3.3%,"No
"
606,ANO7,46,31,517,6.0%,"No
"
607,FHIP1A,36,29,517,5.6%,"No
"
608,DMRTA2,3,3,517,0.6%,"No
"
609,DMRTA1,12,10,517,1.9%,"No
"
610,JUNB,3,3,517,0.6%,"No
"
611,ARHGAP26,41,31,517,6.0%,"Yes
"
612,JUND,1,1,517,0.2%,"No
"
613,TTLL5,60,34,517,6.6%,"No
"
614,DMRTB1,11,10,517,1.9%,"No
"
615,JUP,38,31,517,6.0%,"No
"
616,SIPA1L3,49,34,517,6.6%,"No
"
617,KIF1B,99,55,517,10.6%,"No
"
618,IQSEC2,81,59,517,11.4%,"No
"
619,CDK19,28,23,517,4.4%,"No
"
620,SARM1,5,5,517,1.0%,"No
"
621,PNPLA8,37,27,517,5.2%,"No
"
622,ZBTB43,22,18,517,3.5%,"No
"
623,JARID2,80,59,517,11.4%,"Yes
"
624,PLB1,44,37,517,7.2%,"No
"
625,ZNF423,69,42,517,8.1%,"No
"
626,JUN,6,6,517,1.2%,"Yes
"
627,ZC3H13,98,64,517,12.4%,"No
"
628,FAM238A,1,1,517,0.2%,"No
"
629,KERA,25,17,517,3.3%,"No
"
630,DNAJB4,25,20,517,3.9%,"No
"
631,ARHGEF4,36,27,517,5.2%,"No
"
632,DIDO1,109,63,517,12.2%,"No
"
633,ESM1,7,7,517,1.4%,"No
"
634,ADAM30,34,26,517,5.0%,"No
"
635,ADAM29,72,41,517,7.9%,"No
"
636,SETD1B,88,58,517,11.2%,"Yes
"
637,ZNF433,45,30,517,5.8%,"No
"
638,CLSPN,67,48,517,9.3%,"No
"
639,KCNA2,24,19,517,3.7%,"No
"
640,KCNA3,42,33,517,6.4%,"No
"
641,ZNF609,72,53,517,10.3%,"No
"
642,KCNA4,55,45,517,8.7%,"No
"
643,TBC1D9B,41,30,517,5.8%,"No
"
644,GGA2,26,25,517,4.8%,"No
"
645,WAPL,51,32,517,6.2%,"No
"
646,SETX,153,70,517,13.5%,"No
"
647,EMC1,50,37,517,7.2%,"No
"
648,SLC45A1,34,23,517,4.4%,"No
"
649,CAND2,58,39,517,7.5%,"No
"
650,ARHGEF3,24,21,517,4.1%,"No
"
651,ANOS1,54,39,517,7.5%,"No
"
652,CD82,16,16,517,3.1%,"No
"
653,KARS1,26,21,517,4.1%,"No
"
654,KCNA1,46,32,517,6.2%,"No
"
655,SPACA9,8,6,517,1.2%,"No
"
656,WDR5,30,26,517,5.0%,"No
"
657,CACFD1,9,9,517,1.7%,"No
"
658,UMAD1,4,4,517,0.8%,"No
"
659,ADAMTS13,56,39,517,7.5%,"No
"
660,ADAMTS5,58,39,517,7.5%,"No
"
661,TP53AIP1,7,7,517,1.4%,"No
"
662,ADAMTS8,26,21,517,4.1%,"No
"
663,PRSS23,30,22,517,4.3%,"No
"
664,KCND1,47,30,517,5.8%,"No
"
665,NUP42,14,14,517,2.7%,"No
"
666,KIF13A,55,41,517,7.9%,"No
"
667,VWA8,111,57,517,11.0%,"No
"
668,NEUROD6,29,25,517,4.8%,"No
"
669,NEUROG2,9,9,517,1.7%,"No
"
670,ZNF791,26,21,517,4.1%,"No
"
671,RGPD2,17,14,517,2.7%,"No
"
672,PRDM16,53,41,517,7.9%,"Yes
"
673,TMED4,4,4,517,0.8%,"No
"
674,PRDM14,33,26,517,5.0%,"Yes
"
675,PRDM15,47,32,517,6.2%,"No
"
676,FIGNL1,37,31,517,6.0%,"No
"
677,KCNC3,21,17,517,3.3%,"No
"
678,CMTR1,41,28,517,5.4%,"No
"
679,ZNF709,86,42,517,8.1%,"No
"
680,KCNC4,31,29,517,5.6%,"No
"
681,ERP44,24,20,517,3.9%,"No
"
682,HECW1,88,64,517,12.4%,"No
"
683,ZNF564,44,29,517,5.6%,"No
"
684,BLTP3B,74,49,517,9.5%,"No
"
685,SWAP70,37,27,517,5.2%,"No
"
686,RRP1B,22,18,517,3.5%,"No
"
687,MYCBP2,228,73,517,14.1%,"No
"
688,KCNA5,65,42,517,8.1%,"No
"
689,PTPN21,58,39,517,7.5%,"No
"
690,KCNA6,45,38,517,7.4%,"No
"
691,KCNA7,17,15,517,2.9%,"No
"
692,KCNA10,24,18,517,3.5%,"No
"
693,KCNB1,57,40,517,7.7%,"No
"
694,KCNC1,41,28,517,5.4%,"No
"
695,KCNC2,46,34,517,6.6%,"No
"
696,RNF180,31,25,517,4.8%,"No
"
697,SREK1IP1,19,18,517,3.5%,"No
"
698,KCNJ3,62,40,517,7.7%,"No
"
699,ZNF454,42,27,517,5.2%,"No
"
700,KCNJ4,33,27,517,5.2%,"No
"
701,C5ORF60,13,11,517,2.1%,"No
"
702,KCNJ2,27,24,517,4.6%,"No
"
703,TMEM145,18,15,517,2.9%,"No
"
704,PRR19,14,14,517,2.7%,"No
"
705,KCND2,54,40,517,7.7%,"No
"
706,KCND3,36,29,517,5.6%,"No
"
707,KCNE1,12,12,517,2.3%,"No
"
708,KCNF1,28,21,517,4.1%,"No
"
709,SSX4B,15,14,517,2.7%,"No
"
710,KCNG1,23,21,517,4.1%,"No
"
711,KCNH1,67,45,517,8.7%,"No
"
712,KCNH2,56,40,517,7.7%,"No
"
713,KCNJ1,20,19,517,3.7%,"No
"
714,KCNJ14,16,16,517,3.1%,"No
"
715,KCNJ15,11,10,517,1.9%,"No
"
716,CHD3,125,85,517,16.4%,"No
"
717,CHD2,96,56,517,10.8%,"Yes
"
718,CHD1,107,52,517,10.1%,"No
"
719,RCC1,11,11,517,2.1%,"No
"
720,CHAT,26,19,517,3.7%,"No
"
721,RCBTB2,35,29,517,5.6%,"No
"
722,CHAD,16,14,517,2.7%,"No
"
723,C19ORF54,16,13,517,2.5%,"No
"
724,KCNJ5,22,22,517,4.3%,"Yes
"
725,KCNJ6,12,11,517,2.1%,"No
"
726,ZNF780A,60,42,517,8.1%,"No
"
727,KCNJ8,28,22,517,4.3%,"No
"
728,KCNJ9,18,14,517,2.7%,"No
"
729,KCNJ10,24,18,517,3.5%,"No
"
730,KCNJ11,20,17,517,3.3%,"No
"
731,AKR1C4,23,19,517,3.7%,"No
"
732,KCNJ12,60,39,517,7.5%,"No
"
733,CHD4,171,113,517,21.9%,"Yes
"
734,KCNJ13,19,17,517,3.3%,"No
"
735,SYCE1L,3,3,517,0.6%,"No
"
736,KCNN1,22,17,517,3.3%,"No
"
737,KCNN2,28,24,517,4.6%,"No
"
738,KCNN3,34,31,517,6.0%,"No
"
739,KCNN4,24,23,517,4.4%,"No
"
740,CHM,64,41,517,7.9%,"No
"
741,CHKB,15,13,517,2.5%,"No
"
742,CHIT1,20,18,517,3.5%,"No
"
743,CHI3L2,22,19,517,3.7%,"No
"
744,CHI3L1,21,21,517,4.1%,"No
"
745,CHGB,28,19,517,3.7%,"No
"
746,CHGA,19,18,517,3.5%,"No
"
747,FRK,27,17,517,3.3%,"No
"
748,FOXN3,30,27,517,5.2%,"No
"
749,CHEK1,23,20,517,3.9%,"Yes
"
750,KCNJ16,33,23,517,4.4%,"No
"
751,ZSCAN1,22,16,517,3.1%,"No
"
752,KCNK1,10,9,517,1.7%,"No
"
753,KCNK2,22,20,517,3.9%,"No
"
754,KCNK3,11,9,517,1.7%,"No
"
755,KCNMA1,78,49,517,9.5%,"No
"
756,KCNMB1,4,4,517,0.8%,"No
"
757,CHKA,21,18,517,3.5%,"No
"
758,KCNS3,39,31,517,6.0%,"No
"
759,KDR,95,47,517,9.1%,"Yes
"
760,KEL,49,38,517,7.4%,"Yes
"
761,CHRM4,44,29,517,5.6%,"No
"
762,CHRM3,49,38,517,7.4%,"No
"
763,LYST,228,76,517,14.7%,"No
"
764,CHRM2,35,25,517,4.8%,"No
"
765,CHRM1,23,21,517,4.1%,"No
"
766,ZNF776,37,26,517,5.0%,"No
"
767,ZIK1,32,22,517,4.3%,"No
"
768,ZNF547,27,24,517,4.6%,"No
"
769,CHN2,23,22,517,4.3%,"No
"
770,CHN1,15,14,517,2.7%,"Yes
"
771,CHML,47,32,517,6.2%,"No
"
772,KCNQ1,27,24,517,4.6%,"No
"
773,KCNQ2,41,35,517,6.8%,"No
"
774,KCNQ3,64,46,517,8.9%,"No
"
775,KCNS1,13,12,517,2.3%,"No
"
776,KCNS2,39,32,517,6.2%,"No
"
777,ACTL9,27,23,517,4.4%,"No
"
778,CSAG4,1,1,517,0.2%,"No
"
779,SMIM6,4,4,517,0.8%,"No
"
780,CCDC169,12,12,517,2.3%,"No
"
781,CHRNB4,37,30,517,5.8%,"No
"
782,CHRNB3,29,23,517,4.4%,"No
"
783,CHRNB2,33,26,517,5.0%,"No
"
784,RIMOC1,10,9,517,1.7%,"No
"
785,CHRNB1,17,12,517,2.3%,"No
"
786,CHRNA7,20,18,517,3.5%,"No
"
787,CHRNA5,32,22,517,4.3%,"No
"
788,CHRNA4,30,24,517,4.6%,"No
"
789,CHRNA3,27,21,517,4.1%,"No
"
790,CHRNA2,30,27,517,5.2%,"No
"
791,CHRNA1,28,20,517,3.9%,"No
"
792,CHRM5,32,22,517,4.3%,"No
"
793,KHK,9,8,517,1.5%,"No
"
794,KIF2A,36,24,517,4.6%,"No
"
795,KIF3C,42,29,517,5.6%,"No
"
796,KIF5A,74,50,517,9.7%,"No
"
797,HMGA2-AS1,2,2,517,0.4%,"No
"
798,KIF5B,48,38,517,7.4%,"Yes
"
799,ZNF841,65,40,517,7.7%,"No
"
800,ZNF615,64,38,517,7.4%,"No
"
801,SLC36A3,20,17,517,3.3%,"No
"
802,KIF4B,73,43,517,8.3%,"No
"
803,CISH,7,7,517,1.4%,"No
"
804,CIRBP,15,14,517,2.7%,"No
"
805,CKB,6,6,517,1.2%,"No
"
806,FRG1,5,5,517,1.0%,"No
"
807,MS4A18,1,1,517,0.2%,"No
"
808,CIDEA,14,13,517,2.5%,"No
"
809,CHUK,34,26,517,5.0%,"No
"
810,CHRNG,20,16,517,3.1%,"No
"
811,CHRNE,23,18,517,3.5%,"No
"
812,CHRND,29,21,517,4.1%,"No
"
813,MTOR,122,63,517,12.2%,"Yes
"
814,SIGLECL1,9,7,517,1.4%,"No
"
815,KLK9,9,8,517,1.5%,"No
"
816,KCNK4,9,8,517,1.5%,"No
"
817,EMC10,9,7,517,1.4%,"No
"
818,MYEF2,25,21,517,4.1%,"No
"
819,IRX4,20,16,517,3.1%,"No
"
820,AK3,9,9,517,1.7%,"No
"
821,ASAP1,45,35,517,6.8%,"No
"
822,HP1BP3,27,23,517,4.4%,"No
"
823,CKS2,3,3,517,0.6%,"No
"
824,FTH1,7,7,517,1.4%,"No
"
825,CKS1B,4,4,517,0.8%,"Yes
"
826,NR5A2,31,19,517,3.7%,"No
"
827,OR2V2,24,19,517,3.7%,"No
"
828,ERCC8,9,8,517,1.5%,"No
"
829,FSHR,53,32,517,6.2%,"No
"
830,CKMT2,31,26,517,5.0%,"No
"
831,CENPI,52,38,517,7.4%,"No
"
832,CKMT1B,9,8,517,1.5%,"No
"
833,CKM,16,14,517,2.7%,"No
"
834,FSHB,7,7,517,1.4%,"No
"
835,FRZB,12,11,517,2.1%,"No
"
836,IZUMO1,19,19,517,3.7%,"No
"
837,TBCB,7,5,517,1.0%,"No
"
838,MAMSTR,11,11,517,2.1%,"No
"
839,LINC01553,3,3,517,0.6%,"No
"
840,TPRX1,10,9,517,1.7%,"No
"
841,NKPD1,17,16,517,3.1%,"No
"
842,HDGFL3,5,5,517,1.0%,"No
"
843,PPP1R37,9,7,517,1.4%,"No
"
844,COPS7A,15,15,517,2.9%,"No
"
845,NSDHL,26,24,517,4.6%,"No
"
846,AP3S1,11,11,517,2.1%,"No
"
847,AP2S1,4,4,517,0.8%,"No
"
848,C5ORF64,3,3,517,0.6%,"No
"
849,AP1S1,19,18,517,3.5%,"No
"
850,AP2M1,20,19,517,3.7%,"No
"
851,ZNF283,47,28,517,5.4%,"No
"
852,LYPD5,11,11,517,2.1%,"No
"
853,CCDC157,25,17,517,3.3%,"No
"
854,ZNF575,2,2,517,0.4%,"No
"
855,CXCL17,2,2,517,0.4%,"No
"
856,PLEKHM2,33,25,517,4.8%,"No
"
857,SYT11,18,16,517,3.1%,"No
"
858,MLC1,12,12,517,2.3%,"No
"
859,OR4C12,42,35,517,6.8%,"No
"
860,OR4C13,37,32,517,6.2%,"No
"
861,M1AP,29,24,517,4.6%,"No
"
862,CLCNKA,18,14,517,2.7%,"No
"
863,USP49,22,18,517,3.5%,"No
"
864,CLCN7,39,28,517,5.4%,"No
"
865,ATP11B,75,43,517,8.3%,"No
"
866,WHRN,27,19,517,3.7%,"No
"
867,CLCN6,41,33,517,6.4%,"No
"
868,FAM168A,10,9,517,1.7%,"No
"
869,ABHD14A,10,10,517,1.9%,"No
"
870,CLCN5,75,48,517,9.3%,"No
"
871,CLCN4,45,33,517,6.4%,"No
"
872,PMPCA,26,18,517,3.5%,"No
"
873,CLCN3,51,39,517,7.5%,"No
"
874,ARL6IP1,15,11,517,2.1%,"No
"
875,PRKD2,37,30,517,5.8%,"No
"
876,CLCN2,46,31,517,6.0%,"No
"
877,ACSBG1,42,29,517,5.6%,"No
"
878,CLCN1,54,40,517,7.7%,"No
"
879,RASSF8,16,14,517,2.7%,"No
"
880,CLCA1,48,36,517,7.0%,"No
"
881,CLC,7,7,517,1.4%,"No
"
882,DUSP10,19,16,517,3.1%,"No
"
883,NLRC5,82,56,517,10.8%,"No
"
884,MST1L,2,2,517,0.4%,"No
"
885,ANTXR1,30,24,517,4.6%,"No
"
886,MRPL3,12,11,517,2.1%,"No
"
887,C19ORF44,32,26,517,5.0%,"No
"
888,BLTP1,236,83,517,16.1%,"No
"
889,RPL35,4,4,517,0.8%,"No
"
890,GALNT5,43,39,517,7.5%,"No
"
891,ASCC2,32,26,517,5.0%,"No
"
892,GALNT6,18,16,517,3.1%,"No
"
893,GTF2IRD2,18,18,517,3.5%,"No
"
894,NBEAL2,84,55,517,10.6%,"No
"
895,FBXO28,16,14,517,2.7%,"No
"
896,TSLP,7,7,517,1.4%,"No
"
897,CLK3,19,14,517,2.7%,"No
"
898,JMJD6,12,12,517,2.3%,"No
"
899,ZC3H4,43,36,517,7.0%,"No
"
900,CLK2,33,24,517,4.6%,"No
"
901,RRS1,9,7,517,1.4%,"No
"
902,LETMD1,22,22,517,4.3%,"No
"
903,CLK1,31,24,517,4.6%,"No
"
904,SULF1,85,54,517,10.4%,"No
"
905,MPC2,8,8,517,1.5%,"No
"
906,XPO6,54,39,517,7.5%,"No
"
907,CLIC2,29,25,517,4.8%,"No
"
908,PRRC2C,128,63,517,12.2%,"No
"
909,SPEF1,5,4,517,0.8%,"No
"
910,CLIC1,11,11,517,2.1%,"No
"
911,TBC1D1,43,30,517,5.8%,"No
"
912,DCAF13,32,26,517,5.0%,"No
"
913,CLU,23,17,517,3.3%,"No
"
914,ZFR2,27,24,517,4.6%,"No
"
915,MXRA5,180,74,517,14.3%,"No
"
916,ARID5B,103,78,517,15.1%,"Yes
"
917,NEPRO,25,21,517,4.1%,"No
"
918,CLCNKB,31,24,517,4.6%,"No
"
919,SUMF2,13,11,517,2.1%,"No
"
920,TRUB1,12,11,517,2.1%,"No
"
921,POLG2,18,16,517,3.1%,"No
"
922,SEC63,40,26,517,5.0%,"No
"
923,RPF2,18,16,517,3.1%,"No
"
924,HPS5,59,32,517,6.2%,"No
"
925,MKX,34,23,517,4.4%,"No
"
926,RNF139,31,22,517,4.3%,"No
"
927,PDCD10,16,15,517,2.9%,"No
"
928,CA5B,23,21,517,4.1%,"No
"
929,RNASEH2C,1,1,517,0.2%,"No
"
930,PSKH2,26,21,517,4.1%,"No
"
931,RNF24,7,7,517,1.4%,"No
"
932,PPP1R1B,13,12,517,2.3%,"No
"
933,SGMS2,30,25,517,4.8%,"No
"
934,ANAPC13,4,4,517,0.8%,"No
"
935,MINDY4,26,18,517,3.5%,"No
"
936,PARM1,15,15,517,2.9%,"No
"
937,CHD6,119,70,517,13.5%,"No
"
938,ZNF831,92,55,517,10.6%,"No
"
939,METTL7A,6,6,517,1.2%,"No
"
940,ASF1A,7,7,517,1.4%,"No
"
941,ABTB2,33,26,517,5.0%,"No
"
942,YIPF3,19,13,517,2.5%,"No
"
943,MOB4,8,7,517,1.4%,"No
"
944,FAR1,34,23,517,4.4%,"No
"
945,TMEM164,15,13,517,2.5%,"No
"
946,C20ORF85,8,8,517,1.5%,"No
"
947,POLI,39,29,517,5.6%,"No
"
948,CHEK2,41,34,517,6.6%,"Yes
"
949,SLITRK6,61,36,517,7.0%,"No
"
950,KLK8,19,16,517,3.1%,"No
"
951,ZCCHC7,36,30,517,5.8%,"No
"
952,CATSPERZ,2,2,517,0.4%,"No
"
953,LOXL4,26,25,517,4.8%,"No
"
954,ZNF844,37,27,517,5.2%,"No
"
955,ZNF763,21,16,517,3.1%,"No
"
956,TECPR1,53,38,517,7.4%,"No
"
957,ZNF345,39,34,517,6.6%,"No
"
958,DCAF12,24,21,517,4.1%,"No
"
959,ARMC8,34,28,517,5.4%,"No
"
960,BRMS1,14,11,517,2.1%,"No
"
961,FAM149A,24,20,517,3.9%,"No
"
962,CTRB2,3,3,517,0.6%,"No
"
963,DDX20,39,32,517,6.2%,"No
"
964,TREX2,19,18,517,3.5%,"No
"
965,HDX,82,50,517,9.7%,"No
"
966,PLPBP,10,9,517,1.7%,"No
"
967,SLC49A3,11,9,517,1.7%,"No
"
968,APOOL,18,16,517,3.1%,"No
"
969,FZD10,34,25,517,4.8%,"No
"
970,AKAP13,122,63,517,12.2%,"No
"
971,ELMOD3,15,15,517,2.9%,"No
"
972,IRAK3,36,25,517,4.8%,"No
"
973,POLR1B,54,38,517,7.4%,"No
"
974,AKAP10,17,15,517,2.9%,"No
"
975,AKAP11,77,50,517,9.7%,"No
"
976,SLA2,7,7,517,1.4%,"No
"
977,OR2Z1,22,21,517,4.1%,"No
"
978,BACE2,33,26,517,5.0%,"No
"
979,TXN2,9,9,517,1.7%,"No
"
980,FBXL2,32,25,517,4.8%,"No
"
981,PROKR2,23,21,517,4.1%,"No
"
982,TMEM184B,15,13,517,2.5%,"No
"
983,OR4Q3,32,27,517,5.2%,"No
"
984,ZIM3,45,31,517,6.0%,"No
"
985,OSCAR,8,7,517,1.4%,"No
"
986,ARIH1,22,18,517,3.5%,"No
"
987,SMIM22,3,3,517,0.6%,"No
"
988,DMBX1,19,19,517,3.7%,"No
"
989,DNAJB5,26,18,517,3.5%,"No
"
990,MTO1,16,14,517,2.7%,"No
"
991,PRDX5,6,6,517,1.2%,"No
"
992,TPSG1,8,8,517,1.5%,"No
"
993,GBP4,48,30,517,5.8%,"No
"
994,OR4M1,29,22,517,4.3%,"No
"
995,GBP5,43,30,517,5.8%,"No
"
996,MTERF4,16,15,517,2.9%,"No
"
997,TOE1,27,22,517,4.3%,"No
"
998,PCP2,7,7,517,1.4%,"No
"
999,TBC1D3B,11,10,517,1.9%,"No
"
1000,RAB26,2,2,517,0.4%,"No
"
1001,CIAO2A,15,14,517,2.7%,"No
"
1002,NIPBL,152,84,517,16.2%,"No
"
1003,METTL25,25,18,517,3.5%,"No
"
1004,COG4,32,23,517,4.4%,"No
"
1005,SETD3,30,22,517,4.3%,"Yes
"
1006,TRAPPC5,6,6,517,1.2%,"No
"
1007,HECTD1,93,59,517,11.4%,"No
"
1008,SULT4A1,13,12,517,2.3%,"No
"
1009,POU2F3,22,20,517,3.9%,"No
"
1010,NBPF14,27,22,517,4.3%,"No
"
1011,MGAT4C,38,30,517,5.8%,"No
"
1012,NPPA-AS1,2,2,517,0.4%,"No
"
1013,FSBP,11,10,517,1.9%,"No
"
1014,FCRL1,26,22,517,4.3%,"No
"
1015,FCRL3,49,41,517,7.9%,"No
"
1016,CCL3L3,1,1,517,0.2%,"No
"
1017,LRRC42,19,14,517,2.7%,"No
"
1018,TBC1D3C,8,7,517,1.4%,"No
"
1019,POMK,10,10,517,1.9%,"No
"
1020,USP48,57,42,517,8.1%,"No
"
1021,LSM4,8,7,517,1.4%,"No
"
1022,SPDEF,8,6,517,1.2%,"No
"
1023,VAX2,12,12,517,2.3%,"No
"
1024,BAMBI,12,11,517,2.1%,"No
"
1025,RHBDD3,9,8,517,1.5%,"No
"
1026,C20ORF141,6,5,517,1.0%,"No
"
1027,TMEM17,5,5,517,1.0%,"No
"
1028,TTLL1,28,23,517,4.4%,"No
"
1029,SLC39A6,31,27,517,5.2%,"No
"
1030,LMOD1,32,22,517,4.3%,"No
"
1031,GCA,11,10,517,1.9%,"No
"
1032,LINC02903,8,8,517,1.5%,"No
"
1033,LIPJ,22,21,517,4.1%,"No
"
1034,SIRPD,10,10,517,1.9%,"No
"
1035,ATXN10,19,17,517,3.3%,"No
"
1036,TAFA5,12,11,517,2.1%,"No
"
1037,TNFAIP8,4,4,517,0.8%,"No
"
1038,SPATA48,21,21,517,4.1%,"No
"
1039,NOCT,16,15,517,2.9%,"No
"
1040,KLK5,14,13,517,2.5%,"No
"
1041,CCDC148,39,25,517,4.8%,"No
"
1042,NPIPB15,18,17,517,3.3%,"No
"
1043,SPRED2,29,22,517,4.3%,"No
"
1044,NPIPB4,9,9,517,1.7%,"No
"
1045,SAMM50,24,21,517,4.1%,"No
"
1046,NPIPB7,8,8,517,1.5%,"No
"
1047,GPR146,9,9,517,1.7%,"No
"
1048,TBC1D20,19,16,517,3.1%,"No
"
1049,WDR6,42,35,517,6.8%,"No
"
1050,KCTD7,16,15,517,2.9%,"No
"
1051,SLC2A6,29,23,517,4.4%,"No
"
1052,TREH,15,14,517,2.7%,"No
"
1053,MAP4K1,38,29,517,5.6%,"No
"
1054,MAP4K5,30,26,517,5.0%,"No
"
1055,RASSF1,14,11,517,2.1%,"No
"
1056,INMT,7,7,517,1.4%,"No
"
1057,STAB1,88,51,517,9.9%,"No
"
1058,EFR3A,58,44,517,8.5%,"No
"
1059,RTF1,32,27,517,5.2%,"No
"
1060,SLC35D1,13,13,517,2.5%,"No
"
1061,RBM46,37,28,517,5.4%,"No
"
1062,OR2A25,19,14,517,2.7%,"No
"
1063,CRPPA,25,18,517,3.5%,"No
"
1064,CLEC4F,26,22,517,4.3%,"No
"
1065,NKD2,15,14,517,2.7%,"No
"
1066,TPRG1L,14,12,517,2.3%,"No
"
1067,SAMD8,17,15,517,2.9%,"No
"
1068,WDR43,23,21,517,4.1%,"No
"
1069,ZIC5,18,16,517,3.1%,"No
"
1070,SNX13,60,35,517,6.8%,"No
"
1071,CCNB3,111,60,517,11.6%,"Yes
"
1072,SLC25A26,9,8,517,1.5%,"No
"
1073,MAPK8IP3,43,32,517,6.2%,"No
"
1074,SLC45A3,23,19,517,3.7%,"Yes
"
1075,GGA3,3,3,517,0.6%,"No
"
1076,RHPN2,42,36,517,7.0%,"No
"
1077,MPRIP,51,34,517,6.6%,"No
"
1078,NUP205,94,54,517,10.4%,"No
"
1079,SLC22A16,25,21,517,4.1%,"No
"
1080,NISCH,50,39,517,7.5%,"No
"
1081,PKP3,15,15,517,2.9%,"No
"
1082,CELF3,32,24,517,4.6%,"No
"
1083,NAT2,17,15,517,2.9%,"No
"
1084,SERPINA3,27,23,517,4.4%,"No
"
1085,CEP250,75,46,517,8.9%,"No
"
1086,ZBTB34,21,16,517,3.1%,"No
"
1087,GTF2H5,3,3,517,0.6%,"No
"
1088,AADAC,20,18,517,3.5%,"No
"
1089,WBP4,24,23,517,4.4%,"No
"
1090,AAMP,11,10,517,1.9%,"No
"
1091,AANAT,10,10,517,1.9%,"No
"
1092,AARS1,39,33,517,6.4%,"No
"
1093,ABCB8,30,27,517,5.2%,"No
"
1094,WIF1,17,16,517,3.1%,"Yes
"
1095,CEP170P1,1,1,517,0.2%,"No
"
1096,ABAT,20,19,517,3.7%,"No
"
1097,SEC23IP,49,31,517,6.0%,"No
"
1098,ABCA1,118,56,517,10.8%,"No
"
1099,CEP68,32,27,517,5.2%,"No
"
1100,PASK,50,37,517,7.2%,"Yes
"
1101,RGL1,51,36,517,7.0%,"No
"
1102,LRRIQ3,56,38,517,7.4%,"No
"
1103,ERICH3,100,60,517,11.6%,"No
"
1104,TYW3,7,7,517,1.4%,"No
"
1105,NKD1,10,10,517,1.9%,"No
"
1106,TTLL12,23,15,517,2.9%,"No
"
1107,RAB42,6,6,517,1.2%,"No
"
1108,GPD1L,15,13,517,2.5%,"No
"
1109,ABRAXAS2,25,24,517,4.6%,"No
"
1110,DNAJC14,26,20,517,3.9%,"No
"
1111,METAP1,27,25,517,4.8%,"No
"
1112,EAF1,6,6,517,1.2%,"No
"
1113,ZCCHC14,43,38,517,7.4%,"No
"
1114,LPIN1,42,32,517,6.2%,"No
"
1115,SEPTIN8,15,12,517,2.3%,"No
"
1116,ANXA10,23,20,517,3.9%,"No
"
1117,SUPT16H,56,39,517,7.5%,"No
"
1118,DEFB133,3,3,517,0.6%,"No
"
1119,ABCA2,67,39,517,7.5%,"No
"
1120,ABCA3,56,40,517,7.7%,"No
"
1121,ABCB7,69,43,517,8.3%,"No
"
1122,IRX2-DT,16,15,517,2.9%,"No
"
1123,ABCF1,25,21,517,4.1%,"No
"
1124,IRX2,22,15,517,2.9%,"No
"
1125,ABCA4,102,60,517,11.6%,"No
"
1126,ERLIN2,13,11,517,2.1%,"No
"
1127,ABL1,37,28,517,5.4%,"Yes
"
1128,AOC1,45,34,517,6.6%,"No
"
1129,NUDT6,24,18,517,3.5%,"No
"
1130,ZAR1L,16,16,517,3.1%,"No
"
1131,ABL2,61,44,517,8.5%,"Yes
"
1132,ERG28,6,6,517,1.2%,"No
"
1133,NUDT5,11,11,517,2.1%,"No
"
1134,ABR,46,35,517,6.8%,"No
"
1135,NUDT4,11,10,517,1.9%,"No
"
1136,ZC3H3,35,29,517,5.6%,"No
"
1137,ASB17,18,14,517,2.7%,"No
"
1138,BTNL9,13,10,517,1.9%,"No
"
1139,SSPOP,10,9,517,1.7%,"No
"
1140,TIGD1,10,9,517,1.7%,"No
"
1141,NACAD,48,34,517,6.6%,"No
"
1142,FCHO1,41,30,517,5.8%,"No
"
1143,PCGF6,13,13,517,2.5%,"No
"
1144,ZIC4,29,22,517,4.3%,"No
"
1145,CABS1,12,12,517,2.3%,"No
"
1146,QRFPR,37,28,517,5.4%,"No
"
1147,STON2,32,28,517,5.4%,"No
"
1148,ZZEF1,116,63,517,12.2%,"No
"
1149,DDIT4L,13,13,517,2.5%,"No
"
1150,ANKLE2,43,32,517,6.2%,"No
"
1151,C4ORF17,16,13,517,2.5%,"No
"
